scan_ts_kst,date,ticker,name,market,sector,bar_date,close,volume,avg_vol20,atr14,market_cap,tech,macro,filing,value,total,consensus,signal,ev,target,hitl,source,asset_type,flow,regime
2026-08-13T13:50:55.890657+09:00,2026-08-13,LLY,Eli Lilly and Company,US,제약/바이오,2026-08-12,1218.5339,1941600,2732485.0,41.5932,,95,65,63,42,70,1,HOLD,1.07,13,False,backfill,,69,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MU,"Micron Technology, Inc.",US,반도체,2026-08-12,911.29,36804900,44251865.0,79.3871,,69,65,50,58,54,0,HOLD,0.35,4,False,backfill,,33,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,JPM,JPMorgan Chase & Co.,US,금융,2026-08-12,365.18,4366800,7181510.0,6.385,,92,60,45,60,70,2,WATCH,1.0,12,False,backfill,,83,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,WMT,Walmart Inc.,US,소매,2026-08-12,116.01,22054700,22353960.0,2.6557,,59,60,35,37,47,0,HOLD,-0.2,-2,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,AMD,"Advanced Micro Devices, Inc.",US,반도체,2026-08-12,482.93,18628300,29246705.0,35.1664,,32,65,50,35,38,0,AVOID,-0.32,-4,True,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ASML,ASML Holding N.V.,US,반도체,2026-08-12,1810.0699,1388800,1724215.0,79.2711,,69,65,45,35,51,0,HOLD,0.34,4,False,backfill,,48,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,V,Visa Inc.,US,금융,2026-08-12,359.42,3794200,6680745.0,7.7462,,54,60,38,50,53,1,HOLD,0.29,3,False,backfill,,78,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,XOM,Exxon Mobil Corporation,US,에너지,2026-08-12,158.7222,13219500,14541720.0,4.1127,,91,60,35,58,60,1,HOLD,0.56,7,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,JNJ,Johnson & Johnson,US,제약/바이오,2026-08-12,260.86,4629300,7846350.0,6.0729,,62,65,46,53,60,1,HOLD,0.55,7,False,backfill,,83,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,INTC,Intel Corp.,US,반도체,2026-08-12,100.95,162446700,120415200.0,7.2879,,55,65,73,42,55,1,HOLD,0.01,0,False,backfill,,39,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MA,Mastercard Incorporated,US,금융,2026-08-12,559.73,3095200,3043705.0,11.7521,,62,60,40,50,56,1,HOLD,0.44,5,False,backfill,,77,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,CSCO,"Cisco Systems, Inc.",US,IT,2026-08-12,123.88,36223000,20611230.0,3.945,,67,60,45,42,53,0,HOLD,0.39,5,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BAC,Bank of America Corporation,US,금융,2026-08-12,64.81,27541500,30677540.0,0.98,,82,60,58,60,71,2,WATCH,1.0,12,False,backfill,,83,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ORCL,Oracle Corporation,US,IT,2026-08-12,153.28,43559400,34528060.0,7.5836,,44,60,35,50,42,0,AVOID,-0.49,-6,True,backfill,,43,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ABBV,AbbVie Inc.,US,제약/바이오,2026-08-12,248.76,3780500,5533570.0,6.5207,,51,65,56,51,54,0,HOLD,0.36,4,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,AMAT,"Applied Materials, Inc.",US,반도체,2026-08-12,548.15,7495000,7351595.0,35.2879,,73,65,50,42,56,1,HOLD,0.52,6,False,backfill,,54,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,COST,Costco Wholesale Corporation,US,소매,2026-08-12,949.58,1311800,1947790.0,19.38,,72,60,37,29,51,1,HOLD,0.08,1,False,backfill,,62,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,LRCX,Lam Research Corporation,US,반도체,2026-08-12,326.11,8075600,11008755.0,24.0086,,69,65,53,42,51,0,HOLD,0.28,3,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,CAT,Caterpillar Inc.,US,산업재,2026-08-12,855.6,3148500,3195720.0,40.5236,,50,60,45,50,50,0,HOLD,-0.08,-1,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PLTR,Palantir Technologies Inc.,US,IT,2026-08-12,171.04,35220300,46971655.0,9.4246,,73,60,32,35,55,2,HOLD,0.5,6,False,backfill,,81,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,CVX,Chevron Corporation,US,에너지,2026-08-12,196.6,7366200,7853660.0,4.885,,84,60,17,74,56,2,HOLD,0.34,4,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,GE,GE Aerospace,US,산업재,2026-08-12,365.33,2180800,3658500.0,9.7814,,95,60,45,29,61,1,HOLD,0.82,10,False,backfill,,67,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,KO,The Coca-Cola Company,US,소매,2026-08-12,86.71,12651900,17422165.0,1.8836,,59,60,38,37,52,1,HOLD,0.26,3,False,backfill,,77,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,UNH,UnitedHealth Group Incorporated,US,제약/바이오,2026-08-12,405.59,3317200,5222425.0,10.9021,,43,65,68,66,57,0,HOLD,0.2,2,False,backfill,,54,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,HSBC,HSBC Holdings plc,US,금융,2026-08-12,103.6197,893400,1410760.0,1.957,,69,60,50,60,62,1,HOLD,0.65,8,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MS,Morgan Stanley,US,금융,2026-08-12,217.64,3742600,5520715.0,5.7507,,69,60,45,60,59,0,HOLD,0.51,6,False,backfill,,63,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PG,The Procter & Gamble Company,US,소매,2026-08-12,144.08,7195000,8250525.0,3.5314,,31,60,48,45,48,1,HOLD,-0.08,-1,False,backfill,,78,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,HD,"The Home Depot, Inc.",US,소비재,2026-08-12,343.43,3965800,3807735.0,8.9643,,84,60,45,42,59,1,HOLD,0.66,8,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MRK,"Merck & Co., Inc.",US,제약/바이오,2026-08-12,132.92,10447100,8750575.0,3.2371,,66,65,35,38,50,0,HOLD,0.3,4,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,DELL,Dell Technologies Inc.,US,IT,2026-08-12,484.5,6243900,5960710.0,36.8314,,92,60,58,66,71,1,HOLD,1.02,12,False,backfill,,63,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PANW,"Palo Alto Networks, Inc.",US,IT,2026-08-12,387.01,5492100,6115680.0,14.4314,,77,60,47,30,57,2,HOLD,0.62,7,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,NFLX,"Netflix, Inc.",US,인터넷,2026-08-12,74.21,20773100,45974555.0,2.1957,,62,65,20,50,47,0,HOLD,-0.26,-3,False,backfill,,62,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,GS,"The Goldman Sachs Group, Inc.",US,금융,2026-08-12,1037.21,1737800,1962345.0,32.4822,,32,60,40,60,39,0,AVOID,-0.38,-5,True,backfill,,25,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,RTX,RTX Corporation,US,산업재,2026-08-12,222.0224,3928000,5275165.0,4.7599,,80,60,35,58,63,2,WATCH,0.72,9,False,backfill,,83,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BABA,Alibaba Group Holding Limited,US,소비재,2026-08-12,125.22,9231700,9428575.0,3.8379,,80,60,40,58,59,1,HOLD,0.2,2,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,RY,Royal Bank of Canada,US,금융,2026-08-12,213.48,1720500,1382965.0,3.2063,,69,60,50,50,58,0,HOLD,0.54,6,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ARM,Arm Holdings plc American Depositary Sha,US,반도체,2026-08-12,271.87,3368900,5814775.0,23.6612,,73,65,40,35,48,1,HOLD,0.28,3,False,backfill,,38,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PM,Philip Morris International Inc.,US,소매,2026-08-12,186.19,3541200,5218105.0,4.8914,,46,60,48,58,46,0,HOLD,-0.18,-2,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,NVS,Novartis AG,US,제약/바이오,2026-08-12,152.32,2470600,1742955.0,2.6386,,43,65,53,53,46,0,HOLD,-0.16,-2,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,GEV,GE Vernova Inc.,US,유틸리티,2026-08-12,1039.9,1497900,2733755.0,51.9026,,65,60,50,50,56,0,HOLD,0.22,3,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,KLAC,KLA Corporation,US,반도체,2026-08-12,208.0149,11951900,12222180.0,13.0324,,69,65,61,42,54,0,HOLD,0.4,5,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,WFC,Wells Fargo & Company,US,금융,2026-08-12,88.93,14441100,14386995.0,1.7373,,92,60,45,60,66,1,HOLD,0.86,10,False,backfill,,63,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ANET,"Arista Networks, Inc.",US,IT,2026-08-12,210.5,10008600,7932695.0,11.706,,92,60,53,35,66,2,WATCH,0.96,12,False,backfill,,77,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MUFG,"Mitsubishi UFJ Financial Group, Inc.",US,금융,2026-08-12,22.76,2292400,3259240.0,0.5057,,66,60,53,60,60,0,HOLD,0.56,7,False,backfill,,60,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TXN,Texas Instruments Incorporated,US,반도체,2026-08-12,276.59,5904600,7950090.0,10.5583,,50,65,60,42,49,0,HOLD,-0.12,-1,False,backfill,,39,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SHEL,Shell plc,US,에너지,2026-08-12,89.2875,4385716,6869109.75,1.7267,,69,60,50,78,62,1,HOLD,0.49,6,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,AZN,AstraZeneca PLC,US,제약/바이오,2026-08-12,158.5,4140400,3926840.0,4.4879,,18,65,53,58,42,0,AVOID,-0.63,-8,True,backfill,,44,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SAP,SAP SE,US,IT,2026-08-12,204.15,1744700,3522705.0,8.0914,,73,60,53,50,59,1,HOLD,0.59,7,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,C,Citigroup Inc.,US,금융,2026-08-12,137.58,6060400,10411175.0,3.3602,,73,60,50,76,58,2,HOLD,0.44,5,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,AXP,American Express Company,US,금융,2026-08-12,344.08,2113100,2877405.0,7.6743,,62,60,48,50,57,1,HOLD,0.45,5,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BHP,BHP Group Limited,US,소재,2026-08-12,90.12,2340200,2425185.0,2.2793,,87,60,50,45,61,1,HOLD,0.53,6,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,CRWD,"CrowdStrike Holdings, Inc.",US,IT,2026-08-12,221.78,6919400,7755585.0,8.8552,,80,60,55,22,59,2,HOLD,0.72,9,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,AMGN,Amgen Inc.,US,제약/바이오,2026-08-12,416.18,2065500,2728765.0,12.9257,,80,65,45,50,62,2,WATCH,0.71,9,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TMO,Thermo Fisher Scientific Inc.,US,제약/바이오,2026-08-12,603.01,1531600,2277405.0,15.0843,,88,65,43,58,68,2,WATCH,0.92,11,False,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TM,Toyota Motor Corporation,US,소비재,2026-08-12,188.22,312500,428480.0,3.7993,,80,60,55,54,55,1,HOLD,0.28,3,False,backfill,,19,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,IBM,International Business Machines Corporat,US,IT,2026-08-12,235.98,5696200,9734110.0,7.4134,,61,60,63,58,60,0,HOLD,0.5,6,False,backfill,,56,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,LIN,Linde plc,US,소재,2026-08-12,479.43,2336900,2194950.0,11.41,,28,60,45,58,40,0,AVOID,-0.54,-6,True,backfill,,33,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SAN,"Banco Santander, S.A.",US,금융,2026-08-12,14.82,9218800,11881160.0,0.3371,,80,60,45,63,63,1,HOLD,0.7,8,False,backfill,,63,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,APH,Amphenol Corporation,US,IT,2026-08-12,169.96,5223200,6848885.0,7.8736,,95,60,43,42,62,1,HOLD,0.81,10,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TD,The Toronto-Dominion Bank,US,금융,2026-08-12,123.31,1063600,2411325.0,2.0264,,88,60,53,50,67,2,WATCH,0.94,11,False,backfill,,75,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,NVO,Novo Nordisk A/S,US,제약/바이오,2026-08-12,45.8047,9563800,12825770.0,1.8309,,43,65,53,73,54,1,HOLD,0.03,0,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SNDK,Sandisk Corporation,US,IT,2026-08-12,1344.29,12054700,16537160.0,164.0322,,65,60,45,60,50,0,HOLD,-0.07,-1,False,backfill,,26,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,STX,Seagate Technology Holdings plc,US,IT,2026-08-12,878.21,4732300,5684575.0,78.8514,,69,60,53,50,61,1,HOLD,0.54,6,False,backfill,,71,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,VZ,Verizon Communications Inc.,US,인터넷,2026-08-12,46.98,12120500,25663320.0,1.4171,,87,65,40,84,66,2,WATCH,0.59,7,False,backfill,,56,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MCD,McDonald's Corporation,US,소비재,2026-08-12,275.7,4351700,4645165.0,5.8264,,72,60,45,50,56,1,HOLD,0.3,4,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TTE,TotalEnergies SE,US,에너지,2026-08-12,87.7,1019400,1639705.0,1.6986,,87,60,55,86,74,3,BUY,0.78,9,False,backfill,,70,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SHOP,Shopify Inc.,US,IT,2026-08-12,150.41,5879000,11761890.0,8.1329,,73,60,48,35,58,2,HOLD,0.6,7,False,backfill,,72,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ABT,Abbott Laboratories,US,제약/바이오,2026-08-12,110.91,6613700,11187565.0,2.975,,70,65,45,58,63,2,WATCH,0.69,8,False,backfill,,83,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SCHW,The Charles Schwab Corporation,US,금융,2026-08-12,109.0221,5537500,8072755.0,1.97,,73,60,40,58,64,2,WATCH,0.73,9,False,backfill,,90,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,MRVL,"Marvell Technology, Inc.",US,반도체,2026-08-12,217.08,25134300,23394825.0,17.5807,,73,65,63,35,61,1,HOLD,0.71,9,False,backfill,,65,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TMUS,"T-Mobile US, Inc.",US,인터넷,2026-08-12,177.13,2589100,5108690.0,6.175,,35,65,56,74,56,1,HOLD,-0.02,0,False,backfill,,68,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PEP,"PepsiCo, Inc.",US,소매,2026-08-12,138.7,5472700,7556930.0,2.8071,,72,60,45,42,54,1,HOLD,0.18,2,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ADI,"Analog Devices, Inc.",US,반도체,2026-08-12,384.43,2764300,3885875.0,13.3943,,65,65,43,58,56,0,HOLD,0.1,1,False,backfill,,62,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BA,The Boeing Company,US,산업재,2026-08-12,231.2,3372800,6263720.0,7.8593,,87,60,55,30,55,1,HOLD,0.34,4,False,backfill,,34,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BLK,"BlackRock, Inc.",US,금융,2026-08-12,1160.91,378400,713980.0,23.9721,,73,60,53,58,56,1,HOLD,0.34,4,False,backfill,,32,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,DIS,The Walt Disney Company,US,인터넷,2026-08-12,103.22,6717500,11698555.0,2.3907,,65,65,50,58,57,0,HOLD,0.26,3,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,NEE,"NextEra Energy, Inc.",US,유틸리티,2026-08-12,85.78,7473300,10474615.0,1.8921,,32,60,48,42,45,0,HOLD,-0.34,-4,False,backfill,,61,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ETN,Eaton Corporation plc,US,산업재,2026-08-12,459.96,1663000,2493310.0,19.7539,,91,60,53,37,66,2,WATCH,0.93,11,False,backfill,,77,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BX,Blackstone Inc.,US,금융,2026-08-12,146.41,4182400,5338805.0,5.016,,70,60,50,50,63,2,WATCH,0.72,9,False,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,UBS,UBS Group AG,US,금융,2026-08-12,53.93,1273800,1793480.0,0.9428,,69,60,53,66,63,0,HOLD,0.67,8,False,backfill,,67,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,UNP,Union Pacific Corporation,US,산업재,2026-08-12,293.73,1797700,3175370.0,5.9814,,44,60,45,37,47,0,HOLD,0.07,1,False,backfill,,64,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,QCOM,QUALCOMM Incorporated,US,반도체,2026-08-12,163.07,7731700,12490715.0,7.3686,,40,65,53,66,49,0,HOLD,-0.34,-4,False,backfill,,38,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,GILD,"Gilead Sciences, Inc.",US,제약/바이오,2026-08-12,135.87,5683800,7062845.0,4.1543,,80,65,40,60,56,1,HOLD,0.32,4,False,backfill,,40,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TJX,"The TJX Companies, Inc.",US,소비재,2026-08-12,152.13,4344500,4946775.0,3.4577,,31,60,35,37,44,1,AVOID,-0.18,-2,True,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,DE,Deere & Company,US,산업재,2026-08-12,619.77,859000,1033765.0,17.98,,84,60,50,58,66,1,HOLD,0.73,9,False,backfill,,69,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,T,AT&T Inc.,US,인터넷,2026-08-12,24.25,32522200,72502535.0,0.6871,,80,65,30,78,67,3,WATCH,0.61,7,False,backfill,,94,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,WELL,Welltower Inc.,US,리츠,2026-08-12,230.27,3402000,3167885.0,6.1981,,43,60,56,38,51,0,HOLD,0.12,1,False,backfill,,69,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,RIO,Rio Tinto Group,US,소재,2026-08-12,99.0451,2023400,2635910.0,2.1947,,57,60,53,55,55,0,HOLD,0.05,1,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BKNG,Booking Holdings Inc.,US,소비재,2026-08-12,212.26,3998200,6195245.0,8.3343,,73,60,48,66,66,2,WATCH,0.8,10,False,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SCCO,Southern Copper Corporation,US,소재,2026-08-12,194.89,865200,1169005.0,8.1221,,80,60,46,37,53,1,HOLD,0.3,4,False,backfill,,40,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,TBB,AT&T Inc. 5.35% GLB NTS 66,US,인터넷,2026-08-12,19.54,61500,121695.0,0.1343,,28,65,58,80,45,1,HOLD,-0.47,-6,False,backfill,,15,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,IBKR,"Interactive Brokers Group, Inc.",US,금융,2026-08-12,91.66,3040100,4992915.0,3.3807,,69,60,60,50,56,0,HOLD,0.36,4,False,backfill,,34,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,CRM,"Salesforce, Inc.",US,IT,2026-08-12,193.32,12787900,12455140.0,8.4629,,69,60,37,66,54,0,HOLD,0.34,4,False,backfill,,43,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",US,금융,2026-08-12,28.5,1861500,1593835.0,0.5943,,80,60,50,60,65,2,WATCH,0.81,10,False,backfill,,72,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,WDC,Western Digital Corporation,US,IT,2026-08-12,454.1,5750500,8388145.0,50.4557,,25,60,50,66,48,0,HOLD,-0.32,-4,False,backfill,,62,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,BUD,Anheuser-Busch InBev SA/NV,US,소매,2026-08-12,79.19,2657200,1891870.0,1.8321,,46,60,45,60,56,1,HOLD,0.15,2,False,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,COP,ConocoPhillips,US,에너지,2026-08-12,126.4566,6063400,6464170.0,3.7486,,88,60,30,76,62,2,WATCH,0.56,7,False,backfill,,55,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,UBER,"Uber Technologies, Inc.",US,IT,2026-08-12,75.36,19192500,21367760.0,2.8734,,72,60,53,55,64,2,WATCH,0.56,7,False,backfill,,78,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PFE,Pfizer Inc.,US,제약/바이오,2026-08-12,26.31,32591400,41358330.0,0.56,,70,65,60,66,62,1,HOLD,0.47,6,False,backfill,,48,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,DHR,Danaher Corporation,US,제약/바이오,2026-08-12,205.79,3038400,6701375.0,6.4807,,88,65,45,58,68,2,WATCH,0.92,11,False,backfill,,81,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,GLW,Corning Inc,US,IT,2026-08-12,167.44,10086900,14252445.0,12.4493,,62,60,50,35,49,0,HOLD,-0.15,-2,False,backfill,,41,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,ISRG,"Intuitive Surgical, Inc.",US,제약/바이오,2026-08-12,401.27,3142600,4222705.0,11.76,,54,65,40,50,54,1,HOLD,0.06,1,False,backfill,,79,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,LMT,Lockheed Martin Corporation,US,산업재,2026-08-12,606.72,1036800,1270465.0,15.0757,,84,60,40,42,55,1,HOLD,0.53,6,False,backfill,,48,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SONY,Sony Group Corporation,US,IT,2026-08-12,23.54,4107100,5528140.0,0.6421,,70,60,40,58,57,1,HOLD,0.34,4,False,backfill,,63,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,COF,Capital One Financial Corporation,US,금융,2026-08-12,221.6573,2240200,4030485.0,5.1653,,73,60,40,76,66,3,WATCH,0.75,9,False,backfill,,84,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,PH,Parker-Hannifin Corporation,US,산업재,2026-08-12,1069.52,523400,663720.0,30.1064,,82,60,50,45,64,2,WATCH,0.81,10,False,backfill,,75,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,VRTX,Vertex Pharmaceuticals Incorporated,US,제약/바이오,2026-08-12,525.73,1047000,1385360.0,15.7764,,73,65,43,58,60,1,HOLD,0.6,7,False,backfill,,67,NEUTRAL
2026-08-13T13:50:55.890657+09:00,2026-08-13,SYK,Stryker Corporation,US,제약/바이오,2026-08-12,347.21,2089900,2284630.0,11.4907,,84,65,43,58,66,2,WATCH,0.87,10,False,backfill,,84,NEUTRAL
