scan_ts_kst,date,ticker,name,market,sector,bar_date,close,volume,avg_vol20,atr14,market_cap,tech,macro,filing,value,total,consensus,signal,ev,target,hitl,source
2026-08-17T13:04:10.622819+09:00,2026-08-17,PM,Philip Morris International Inc.,US,소매,2026-08-14,190.39,4579000,5061965.0,4.8893,,43,60,58,58,53,0,HOLD,0.1,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BABA,Alibaba Group Holding Limited,US,소비재,2026-08-14,123.81,8221700,9372060.0,3.9304,,58,60,45,58,54,0,HOLD,0.08,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,NVS,Novartis AG,US,제약/바이오,2026-08-14,150.88,1597700,1650650.0,2.575,,43,65,55,53,52,0,HOLD,0.1,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,GEV,GE Vernova Inc.,US,유틸리티,2026-08-14,1063.25,1491000,2588035.0,49.1615,,72,60,60,50,63,1,HOLD,0.5,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,WFC,Wells Fargo & Company,US,금융,2026-08-14,88.82,8788100,13203175.0,1.7356,,95,60,60,60,72,1,HOLD,1.04,12,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,KLAC,KLA Corporation,US,반도체,2026-08-14,203.49,7357900,11616290.0,11.9843,,69,65,73,42,65,1,HOLD,0.76,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,MUFG,"Mitsubishi UFJ Financial Group, Inc.",US,금융,2026-08-14,23.06,2678100,3076600.0,0.5,,66,60,58,60,61,0,HOLD,0.61,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TXN,Texas Instruments Incorporated,US,반도체,2026-08-14,279.58,4762600,7714290.0,10.2517,,65,65,75,42,65,1,HOLD,0.45,5,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SHEL,Shell plc,US,에너지,2026-08-14,90.47,5024868,6662069.1,1.7324,,69,60,55,78,64,1,HOLD,0.59,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,ANET,"Arista Networks, Inc.",US,IT,2026-08-14,198.82,4707400,7764820.0,11.4589,,95,60,60,35,68,1,HOLD,0.95,11,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SNDK,Sandisk Corporation,US,IT,2026-08-14,1641.11,21000300,16828855.0,160.3586,,73,60,50,50,60,1,HOLD,0.59,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,AZN,AstraZeneca PLC,US,제약/바이오,2026-08-14,156.45,3697500,4041650.0,4.2593,,36,65,68,58,55,0,HOLD,-0.06,-1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SAP,SAP SE,US,IT,2026-08-14,207.97,2562800,3462935.0,7.1821,,73,60,58,42,61,1,HOLD,0.65,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,C,Citigroup Inc.,US,금융,2026-08-14,139.33,6829700,9755245.0,3.2103,,73,60,70,76,70,3,BUY,0.87,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,AXP,American Express Company,US,금융,2026-08-14,342.48,1529500,2784650.0,6.1264,,69,60,76,50,66,1,HOLD,0.74,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TM,Toyota Motor Corporation,US,소비재,2026-08-14,191.11,216200,413475.0,3.6021,,80,60,50,54,63,1,HOLD,0.51,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,AMGN,Amgen Inc.,US,제약/바이오,2026-08-14,415.21,2036800,2708650.0,12.6421,,85,65,45,50,64,1,HOLD,0.74,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,LIN,Linde plc,US,소재,2026-08-14,482.74,1365100,2131740.0,11.22,,25,60,55,58,46,0,HOLD,-0.26,-3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,CRWD,"CrowdStrike Holdings, Inc.",US,IT,2026-08-14,216.95,6750300,7527765.0,9.1756,,80,60,65,22,63,1,HOLD,0.75,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,IBM,International Business Machines Corporat,US,IT,2026-08-14,234.32,4523500,8445870.0,7.1802,,66,60,81,58,68,1,HOLD,0.75,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BHP,BHP Group Limited,US,소재,2026-08-14,86.78,2410400,2477005.0,2.3743,,87,60,50,45,64,1,HOLD,0.61,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TMO,Thermo Fisher Scientific Inc.,US,제약/바이오,2026-08-14,588.29,1057600,2234120.0,14.4636,,66,65,53,58,61,0,HOLD,0.59,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,STX,Seagate Technology Holdings plc,US,IT,2026-08-14,973.44,5246900,5514755.0,77.1471,,77,60,63,43,64,1,HOLD,0.76,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SAN,"Banco Santander, S.A.",US,금융,2026-08-14,14.76,16916500,12471930.0,0.3043,,100,60,55,63,73,1,HOLD,1.07,13,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TD,The Toronto-Dominion Bank,US,금융,2026-08-14,124.36,1389100,2278645.0,2.0057,,88,60,55,58,68,1,HOLD,0.88,11,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,APH,Amphenol Corporation,US,IT,2026-08-14,167.11,4481900,6673350.0,7.2629,,95,60,63,42,70,1,HOLD,1.01,12,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,NVO,Novo Nordisk A/S,US,제약/바이오,2026-08-14,45.311,10853700,12911050.0,1.8189,,40,65,73,73,60,2,WATCH,0.32,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,VZ,Verizon Communications Inc.,US,인터넷,2026-08-14,48.48,15062300,24499565.0,1.255,,91,65,60,84,75,2,WATCH,0.99,12,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SHOP,Shopify Inc.,US,IT,2026-08-14,154.32,5489400,11709180.0,7.9436,,88,60,60,35,66,1,HOLD,0.85,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TTE,TotalEnergies SE,US,에너지,2026-08-14,88.33,1294300,1515765.0,1.6679,,87,60,55,86,72,2,WATCH,0.71,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TMUS,"T-Mobile US, Inc.",US,인터넷,2026-08-14,182.61,2507200,4957295.0,5.4793,,72,65,58,74,67,2,WATCH,0.57,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,MRVL,"Marvell Technology, Inc.",US,반도체,2026-08-14,222.02,14487800,21854525.0,16.485,,75,65,66,35,64,1,HOLD,0.77,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,MCD,McDonald's Corporation,US,소비재,2026-08-14,272.83,2735400,4553400.0,5.8421,,65,60,55,50,59,0,HOLD,0.32,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SCHW,The Charles Schwab Corporation,US,금융,2026-08-14,111.09,5986000,7698630.0,1.9362,,77,60,50,58,63,1,HOLD,0.68,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,ABT,Abbott Laboratories,US,제약/바이오,2026-08-14,111.25,5575400,9109025.0,2.7579,,78,65,63,58,68,1,HOLD,0.86,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,PEP,"PepsiCo, Inc.",US,소매,2026-08-14,140.79,3867000,7243370.0,2.5964,,65,60,60,42,59,0,HOLD,0.3,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,ADI,"Analog Devices, Inc.",US,반도체,2026-08-14,389.39,2115600,3746315.0,12.6822,,72,65,50,58,62,1,HOLD,0.35,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,DIS,The Walt Disney Company,US,인터넷,2026-08-14,106.85,8176900,11563575.0,2.2643,,62,65,60,58,61,0,HOLD,0.47,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BA,The Boeing Company,US,산업재,2026-08-14,231.67,2649100,6095525.0,7.7993,,91,60,55,30,65,1,HOLD,0.69,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BLK,"BlackRock, Inc.",US,금융,2026-08-14,1173.73,514900,659660.0,23.8436,,76,60,60,58,65,1,HOLD,0.69,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,NEE,"NextEra Energy, Inc.",US,유틸리티,2026-08-14,86.19,7238400,10390775.0,1.6871,,40,60,63,42,51,0,HOLD,-0.05,-1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,UBS,UBS Group AG,US,금융,2026-08-14,53.63,844400,1708740.0,0.8814,,69,60,73,66,68,1,HOLD,0.83,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,WDC,Western Digital Corporation,US,IT,2026-08-14,508.8,9945800,8205185.0,48.4293,,69,60,45,58,58,0,HOLD,0.39,5,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,ETN,Eaton Corporation plc,US,산업재,2026-08-14,451.51,1401000,2347160.0,18.3814,,91,60,70,37,70,2,WATCH,0.99,12,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,UNP,Union Pacific Corporation,US,산업재,2026-08-14,293.68,2267900,3046850.0,5.7043,,47,60,60,37,52,0,HOLD,0.21,3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,QCOM,QUALCOMM Incorporated,US,반도체,2026-08-14,165.79,5807700,11554795.0,7.1407,,50,65,68,66,61,0,HOLD,0.15,2,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BX,Blackstone Inc.,US,금융,2026-08-14,143.93,3805100,5311575.0,4.9705,,88,60,60,50,68,1,HOLD,0.91,11,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,GILD,"Gilead Sciences, Inc.",US,제약/바이오,2026-08-14,138.36,3407800,6736565.0,4.0536,,81,65,50,60,65,1,HOLD,0.67,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,T,AT&T Inc.,US,인터넷,2026-08-14,24.89,27109300,67394035.0,0.6293,,73,65,45,78,64,2,WATCH,0.54,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,WELL,Welltower Inc.,US,리츠,2026-08-14,235.52,1974000,3215270.0,6.0489,,44,60,66,38,53,0,HOLD,0.25,3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TJX,"The TJX Companies, Inc.",US,소비재,2026-08-14,152.11,3929800,4874995.0,3.322,,41,60,50,37,47,0,HOLD,-0.05,-1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,DE,Deere & Company,US,산업재,2026-08-14,608.85,802300,1012425.0,16.8943,,47,60,60,58,55,0,HOLD,0.28,3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BKNG,Booking Holdings Inc.,US,소비재,2026-08-14,212.06,4105500,5930925.0,7.7429,,73,60,48,66,62,1,HOLD,0.63,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,CRM,"Salesforce, Inc.",US,IT,2026-08-14,196.21,8664800,12528865.0,8.4536,,84,60,42,74,65,2,WATCH,0.72,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,IBKR,"Interactive Brokers Group, Inc.",US,금융,2026-08-14,92.06,2199400,4809655.0,3.1064,,69,60,85,58,70,1,HOLD,0.81,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",US,금융,2026-08-14,28.7,1896400,1691720.0,0.5436,,85,60,55,60,67,1,HOLD,0.85,10,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,TBB,AT&T Inc. 5.35% GLB NTS 66,US,인터넷,2026-08-14,19.49,60300,116435.0,0.1289,,20,65,58,80,49,1,HOLD,-0.23,-3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BUD,Anheuser-Busch InBev SA/NV,US,소매,2026-08-14,79.73,1280100,1856865.0,1.8164,,46,60,58,60,54,0,HOLD,0.11,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,RIO,Rio Tinto Group,US,소재,2026-08-14,95.68,2187700,2525210.0,2.3484,,72,60,55,55,62,1,HOLD,0.37,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,UBER,"Uber Technologies, Inc.",US,IT,2026-08-14,75.95,10195700,20728435.0,2.5974,,72,60,66,55,65,1,HOLD,0.58,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,COP,ConocoPhillips,US,에너지,2026-08-14,125.94,5626200,6569830.0,3.6918,,84,60,45,68,65,1,HOLD,0.6,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SCCO,Southern Copper Corporation,US,소재,2026-08-14,184.61,896400,1139050.0,7.4557,,60,60,51,37,54,0,HOLD,0.15,2,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,PFE,Pfizer Inc.,US,제약/바이오,2026-08-14,26.79,23174200,39503850.0,0.5929,,74,65,67,66,69,1,HOLD,0.78,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,GLW,Corning Inc,US,IT,2026-08-14,165.99,8319600,13501025.0,12.1564,,72,60,70,35,63,2,WATCH,0.36,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SONY,Sony Group Corporation,US,IT,2026-08-14,24.29,5821900,5618490.0,0.615,,84,60,45,58,64,1,HOLD,0.64,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,DHR,Danaher Corporation,US,제약/바이오,2026-08-14,202.45,2244400,6449445.0,6.2364,,96,65,60,58,73,1,HOLD,1.08,13,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,LMT,Lockheed Martin Corporation,US,산업재,2026-08-14,608.68,862600,1251885.0,14.6986,,84,60,50,42,63,1,HOLD,0.72,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,COF,Capital One Financial Corporation,US,금융,2026-08-14,226.54,2972600,3798935.0,4.813,,70,60,50,76,63,2,WATCH,0.64,8,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,ISRG,"Intuitive Surgical, Inc.",US,제약/바이오,2026-08-14,394.51,1986200,3578375.0,10.5829,,70,65,50,50,60,1,HOLD,0.3,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,UL,Unilever PLC,US,소매,2026-08-14,62.09,2007900,4599365.0,1.3701,,47,60,58,61,55,0,HOLD,0.3,4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,PH,Parker-Hannifin Corporation,US,산업재,2026-08-14,1055.85,331800,643585.0,29.0728,,95,60,60,45,70,1,HOLD,0.99,12,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,CB,Chubb Limited,US,금융,2026-08-14,343.64,2433200,1874910.0,6.1007,,47,60,50,68,54,0,HOLD,0.18,2,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,MFG,"Mizuho Financial Group, Inc.",US,금융,2026-08-14,10.87,1830400,3383275.0,0.2886,,95,60,58,68,73,1,HOLD,1.05,13,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,PLD,"Prologis, Inc.",US,리츠,2026-08-14,141.03,2053500,5355580.0,2.7343,,48,60,58,45,53,0,HOLD,0.12,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BMY,Bristol-Myers Squibb Company,US,제약/바이오,2026-08-14,63.83,7529800,12246420.0,1.9014,,69,65,60,76,67,1,HOLD,0.74,9,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BMO,Bank of Montreal,US,금융,2026-08-14,185.81,481300,770950.0,3.0157,,82,60,63,58,68,1,HOLD,0.88,11,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SYK,Stryker Corporation,US,제약/바이오,2026-08-14,339.21,2800800,2287260.0,11.04,,55,65,53,58,57,0,HOLD,0.38,5,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,VRTX,Vertex Pharmaceuticals Incorporated,US,제약/바이오,2026-08-14,505.75,1130500,1338115.0,16.215,,91,65,50,58,69,1,HOLD,0.91,11,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,NOW,"ServiceNow, Inc.",US,IT,2026-08-14,124.0,15030800,25143200.0,6.6743,,78,60,50,35,60,1,HOLD,0.61,7,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,NEM,Newmont Corporation,US,소재,2026-08-14,117.76,5578800,7338175.0,4.2993,,69,60,50,76,63,1,HOLD,0.54,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,CVS,CVS Health Corp.,US,제약/바이오,2026-08-14,97.16,9439300,8386870.0,3.1329,,32,65,60,74,53,1,HOLD,0.07,1,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SPGI,S&P Global Inc.,US,금융,2026-08-14,418.8,1736900,2080540.0,11.2329,,44,60,63,50,54,0,HOLD,0.26,3,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,BTI,British American Tobacco p.l.c.,US,소매,2026-08-14,57.06,4127900,3924165.0,1.4214,,28,60,55,60,47,0,HOLD,-0.3,-4,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,SBUX,Starbucks Corporation,US,소비재,2026-08-14,107.69,3499100,7663360.0,2.9081,,84,60,50,43,63,1,HOLD,0.54,6,False,backfill
2026-08-17T13:04:10.622819+09:00,2026-08-17,LOW,"Lowe's Companies, Inc.",US,소비재,2026-08-14,218.47,1737000,2821640.0,5.5764,,72,60,60,50,63,1,HOLD,0.49,6,False,backfill
