scan_ts_kst,date,ticker,name,market,sector,bar_date,close,volume,avg_vol20,atr14,market_cap,tech,macro,filing,value,total,consensus,signal,ev,target,hitl,source,asset_type,flow,regime
2026-08-21T07:32:10.698541+09:00,2026-08-21,NVDA,NVIDIA Corporation,US,반도체,2026-08-20,216.85,92250395,117369324.75,6.2971,5252323999744,87,65,71,58,69,2,WATCH,0.74,9,False,live,,48,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AAPL,Apple Inc.,US,IT,2026-08-20,311.3,40891451,53046792.55,6.6621,4543167856640,43,60,68,42,58,1,HOLD,0.33,4,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GOOGL,Alphabet Inc.,US,인터넷,2026-08-20,340.67,18535291,27246214.55,9.3468,4166372032512,25,65,68,68,50,0,HOLD,-0.32,-4,False,live,,41,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GOOG,Alphabet Inc.,US,인터넷,2026-08-20,338.2,14165362,18341933.1,8.7656,4136164130816,25,65,60,68,47,0,HOLD,-0.4,-5,False,live,,41,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MSFT,Microsoft Corporation,US,IT,2026-08-20,481.15,20003604,36909795.2,11.9079,3572801208320,62,60,50,50,59,1,HOLD,0.54,6,False,live,,75,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AMZN,"Amazon.com, Inc.",US,소비재,2026-08-20,260.11,28294255,47936902.75,7.2136,2805627879424,58,60,60,50,58,0,HOLD,0.25,3,False,live,,61,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TSM,Taiwan Semiconductor Manufacturing Compa,US,반도체,2026-08-20,416.0,10437483,12297669.15,11.2365,2157573177344,72,65,77,66,64,2,WATCH,0.56,7,False,live,,33,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AVGO,Broadcom Inc.,US,반도체,2026-08-20,364.03,19689176,19737103.8,15.5028,1731901915136,43,65,60,43,47,0,HOLD,-0.26,-3,False,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,META,"Meta Platforms, Inc.",US,인터넷,2026-08-20,545.83,13836762,17241038.1,19.1756,1390505361408,31,65,50,66,45,0,HOLD,-0.42,-5,False,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TSLA,"Tesla, Inc.",US,소비재,2026-08-20,345.13,30691906,35259730.3,10.9979,1363107381248,52,60,70,30,53,1,HOLD,-0.02,0,False,live,,52,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,LLY,Eli Lilly and Company,US,제약/바이오,2026-08-20,1244.4,2617540,2828822.0,45.906,1109204795392,91,65,71,42,68,2,WATCH,1.0,12,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MU,"Micron Technology, Inc.",US,반도체,2026-08-20,974.33,25022451,40168027.55,58.705,1100401606656,70,65,65,58,62,1,HOLD,0.64,8,False,live,,47,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,JPM,JPMorgan Chase & Co.,US,금융,2026-08-20,351.55,6794901,6185760.05,5.6064,934485360640,47,60,81,60,64,1,HOLD,0.64,8,False,live,,67,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,WMT,Walmart Inc.,US,소매,2026-08-20,103.84,83474981,25022709.05,2.9429,826366885888,28,60,50,37,38,0,AVOID,-0.65,-8,True,live,,35,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AMD,"Advanced Micro Devices, Inc.",US,반도체,2026-08-20,469.455,15144568,27188708.4,24.8486,766373527552,28,65,65,35,41,0,AVOID,-0.27,-3,True,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,XOM,Exxon Mobil Corporation,US,에너지,2026-08-20,166.15,13794558,14170367.9,3.7058,683194122240,78,60,40,58,63,2,WATCH,0.61,7,False,live,,78,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,V,Visa Inc.,US,금융,2026-08-20,365.73,6149558,7266042.9,6.5105,682835247104,62,60,71,50,64,2,WATCH,0.68,8,False,live,,71,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ASML,ASML Holding N.V.,US,반도체,2026-08-20,1750.3101,824875,1575468.75,61.8393,672294109184,76,65,70,42,57,2,HOLD,0.51,6,False,live,,25,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,JNJ,Johnson & Johnson,US,제약/바이오,2026-08-20,267.37,6469296,6999634.8,5.4957,644334551040,91,65,56,53,71,2,WATCH,1.08,13,False,live,,83,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MA,Mastercard Incorporated,US,금융,2026-08-20,573.85,2612546,3094112.3,10.02,502698278912,62,60,53,50,60,1,HOLD,0.59,7,False,live,,77,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,INTC,Intel Corp.,US,반도체,2026-08-20,92.13,85370362,118891173.1,5.9236,487008862208,40,65,83,42,53,1,HOLD,-0.1,-1,False,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ABBV,AbbVie Inc.,US,제약/바이오,2026-08-20,261.83,5226666,5382013.3,6.4049,462684291072,95,65,81,51,77,2,WATCH,1.29,15,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BAC,Bank of America Corporation,US,금융,2026-08-20,61.86,34902973,27615308.65,1.04,432571416576,51,60,81,60,65,1,HOLD,0.71,9,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,CSCO,"Cisco Systems, Inc.",US,IT,2026-08-20,109.59,12627206,23063230.3,4.2436,431941812224,28,60,65,50,48,0,HOLD,-0.25,-3,False,live,,49,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,COST,Costco Wholesale Corporation,US,소매,2026-08-20,933.51,2501804,1827265.2,17.4929,413991927808,46,60,60,29,47,0,HOLD,-0.18,-2,False,live,,49,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,CVX,Chevron Corporation,US,에너지,2026-08-20,205.77,8187925,8078106.25,4.3232,403639140352,88,60,32,74,66,3,WATCH,0.73,9,False,live,,77,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ORCL,Oracle Corporation,US,IT,2026-08-20,142.07,15136344,30423982.2,6.9843,409228541952,62,60,60,50,55,0,HOLD,0.02,0,False,live,,43,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PLTR,Palantir Technologies Inc.,US,IT,2026-08-20,173.96,26985969,46644798.45,9.1856,418036056064,73,60,42,35,58,2,HOLD,0.6,7,False,live,,81,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AMAT,"Applied Materials, Inc.",US,반도체,2026-08-20,496.21,6594556,8046602.8,27.6621,393970614272,32,65,65,42,50,0,HOLD,0.16,2,False,live,,62,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,KO,The Coca-Cola Company,US,소매,2026-08-20,90.5,14921645,15954017.25,1.4261,389380669440,88,60,53,37,65,2,WATCH,0.87,10,False,live,,77,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,LRCX,Lam Research Corporation,US,반도체,2026-08-20,310.53,6798822,10748271.1,17.6636,388572708864,72,65,73,42,58,2,HOLD,0.43,5,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,CAT,Caterpillar Inc.,US,산업재,2026-08-20,815.39,2933713,3131465.65,33.9634,374814310400,50,60,65,50,51,0,HOLD,-0.04,0,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MRK,"Merck & Co., Inc.",US,제약/바이오,2026-08-20,148.99,16200700,10030260.0,4.4149,367583920128,77,65,50,30,58,1,HOLD,0.64,8,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GE,GE Aerospace,US,산업재,2026-08-20,344.64,6052008,3598180.4,9.7707,357585551360,50,60,60,29,52,0,HOLD,0.34,4,False,live,,67,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,HSBC,HSBC Holdings plc,US,금융,2026-08-20,102.33,871529,1236636.45,1.4857,350768201728,44,60,55,60,54,0,HOLD,0.24,3,False,live,,61,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,UNH,UnitedHealth Group Incorporated,US,제약/바이오,2026-08-20,384.85,4495070,4300183.5,9.3578,345439371264,20,65,83,66,53,1,HOLD,-0.04,0,False,live,,45,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PG,The Procter & Gamble Company,US,소매,2026-08-20,142.97,15790817,9600760.85,2.5221,332919799808,31,60,63,45,51,1,HOLD,0.01,0,False,live,,71,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NFLX,"Netflix, Inc.",US,인터넷,2026-08-20,80.14,27082482,34319894.1,2.2811,333698105344,67,65,45,50,56,0,HOLD,0.13,2,False,live,,62,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,HD,"The Home Depot, Inc.",US,소비재,2026-08-20,334.49,4025855,3996747.75,9.3136,333525549056,47,60,60,42,53,0,HOLD,0.22,3,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MS,Morgan Stanley,US,금융,2026-08-20,207.45,4873361,4738153.05,4.6019,325813960704,31,60,60,60,50,0,HOLD,-0.04,0,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BABA,Alibaba Group Holding Limited,US,소비재,2026-08-20,130.53,28041746,10457907.3,4.0482,312863916032,80,60,45,58,66,2,WATCH,0.64,8,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PM,Philip Morris International Inc.,US,소매,2026-08-20,191.52,5369426,4940336.3,4.2629,298505633792,58,60,58,58,53,0,HOLD,0.13,2,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NVS,Novartis AG,US,제약/바이오,2026-08-20,156.24,1525738,1574566.9,2.795,296967700480,80,65,55,53,58,1,HOLD,0.41,5,False,live,,34,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GS,"The Goldman Sachs Group, Inc.",US,금융,2026-08-20,1001.95,1754698,1929979.9,23.3618,291739172864,31,60,55,60,43,0,AVOID,-0.32,-4,True,live,,26,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,DELL,Dell Technologies Inc.,US,IT,2026-08-20,434.78,3624319,5835900.95,31.7064,280929796096,58,60,55,66,58,0,HOLD,0.46,6,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,RTX,RTX Corporation,US,산업재,2026-08-20,212.29,4929127,5136331.35,4.5103,286115561472,54,60,45,58,55,0,HOLD,0.36,4,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,RY,Royal Bank of Canada,US,금융,2026-08-20,205.21,1037796,1352339.8,3.2079,285172629504,50,60,60,50,55,0,HOLD,0.3,4,False,live,,61,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PANW,"Palo Alto Networks, Inc.",US,IT,2026-08-20,349.56,4731254,5652217.7,15.3157,284891381760,58,60,52,30,56,1,HOLD,0.5,6,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ARM,Arm Holdings plc American Depositary Sha,US,반도체,2026-08-20,250.72,2806436,5383761.8,19.7197,267768610816,40,65,65,35,44,0,AVOID,-0.38,-5,True,live,,29,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SHEL,Shell plc,US,에너지,2026-08-20,93.65,4923981,6262274.75,1.5632,258376073216,88,60,55,78,72,2,WATCH,0.94,11,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GEV,GE Vernova Inc.,US,유틸리티,2026-08-20,966.01,2655465,2342118.25,43.8982,257280901120,28,60,60,50,49,0,HOLD,-0.21,-3,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AZN,AstraZeneca PLC,US,제약/바이오,2026-08-20,164.49,5093943,4374552.15,4.3611,255105220608,65,65,68,58,62,0,HOLD,0.26,3,False,live,,52,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,WFC,Wells Fargo & Company,US,금융,2026-08-20,83.7,13724171,12472233.55,1.704,253108731904,50,60,60,60,56,0,HOLD,0.32,4,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SAP,SAP SE,US,IT,2026-08-20,217.09,1512258,3226387.9,6.0914,250566197248,73,60,58,42,64,2,WATCH,0.82,10,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MUFG,"Mitsubishi UFJ Financial Group, Inc.",US,금융,2026-08-20,21.56,2533397,3184954.85,0.4921,243129368576,47,60,58,60,54,0,HOLD,0.25,3,False,live,,54,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,KLAC,KLA Corporation,US,반도체,2026-08-20,185.86,7325826,11809661.3,9.9767,242834784256,50,65,73,42,52,1,HOLD,0.1,1,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TXN,Texas Instruments Incorporated,US,반도체,2026-08-20,265.6,5275768,7116423.4,9.7036,242558582784,31,65,75,42,47,1,HOLD,-0.3,-4,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BHP,BHP Group Limited,US,소재,2026-08-20,93.63,2517383,2643964.15,2.4486,237827833856,78,60,50,45,57,1,HOLD,0.5,6,False,live,,48,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SNDK,Sandisk Corporation,US,IT,2026-08-20,1600.62,11382423,17538206.15,143.6794,234361192448,72,60,50,50,54,1,HOLD,0.28,3,False,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AMGN,Amgen Inc.,US,제약/바이오,2026-08-20,433.73,2913674,2790918.7,12.2771,234087677952,80,65,45,50,65,2,WATCH,0.83,10,False,live,,87,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TMO,Thermo Fisher Scientific Inc.,US,제약/바이오,2026-08-20,627.55,2750067,1964598.35,14.6979,232034910208,82,65,53,58,69,2,WATCH,0.95,11,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ANET,"Arista Networks, Inc.",US,IT,2026-08-20,183.75,4200744,7987152.2,10.0479,231750041600,51,60,60,42,56,0,HOLD,0.42,5,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TM,Toyota Motor Corporation,US,소비재,2026-08-20,192.24,411024,397681.2,2.855,227632398336,58,60,50,54,50,0,HOLD,0.02,0,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,AXP,American Express Company,US,금융,2026-08-20,331.15,3883543,2799012.15,6.2414,223628836864,35,60,76,50,56,1,HOLD,0.25,3,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,LIN,Linde plc,US,소재,2026-08-20,481.29,1810906,2231695.3,8.2075,221865148416,28,60,60,58,45,0,HOLD,-0.38,-5,False,live,,33,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,C,Citigroup Inc.,US,금융,2026-08-20,129.67,7826491,9289934.55,3.0057,217513230336,31,60,70,76,52,2,HOLD,-0.04,0,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,IBM,International Business Machines Corporat,US,IT,2026-08-20,233.69,4984028,7000316.4,6.4689,220167389184,72,60,81,58,68,2,WATCH,0.58,7,False,live,,52,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MRVL,"Marvell Technology, Inc.",US,반도체,2026-08-20,251.01,29137608,23836985.4,17.3459,225292632064,67,65,69,35,62,1,HOLD,0.75,9,False,live,,73,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SAN,"Banco Santander, S.A.",US,금융,2026-08-20,14.21,22721715,18435920.75,0.255,202443964416,47,60,55,63,53,0,HOLD,0.26,3,False,live,,51,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,VZ,Verizon Communications Inc.,US,인터넷,2026-08-20,49.19,12544662,22787108.1,0.9465,204373393408,84,65,60,84,70,2,WATCH,0.74,9,False,live,,49,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NVO,Novo Nordisk A/S,US,제약/바이오,2026-08-20,46.14,9662350,14227932.5,1.4928,204034539520,32,65,68,73,58,1,HOLD,0.22,3,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TTE,TotalEnergies SE,US,에너지,2026-08-20,90.9,1450402,1252800.1,1.6057,201540419584,84,60,55,86,72,2,WATCH,0.72,9,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ABT,Abbott Laboratories,US,제약/바이오,2026-08-20,114.14,5784844,8517407.2,2.3786,198810550272,70,65,63,58,68,2,WATCH,0.88,11,False,live,,83,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TD,The Toronto-Dominion Bank,US,금융,2026-08-20,116.85,2607418,2137775.9,2.0199,193042153472,50,60,55,58,54,0,HOLD,0.19,2,False,live,,54,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TMUS,"T-Mobile US, Inc.",US,인터넷,2026-08-20,181.22,4088733,4789586.65,4.6304,194389557248,72,65,55,74,67,3,WATCH,0.52,6,False,live,,70,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PEP,"PepsiCo, Inc.",US,소매,2026-08-20,142.08,5349696,6977479.8,2.4004,194081275904,72,60,60,42,59,1,HOLD,0.37,4,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,CRWD,"CrowdStrike Holdings, Inc.",US,IT,2026-08-20,190.34,8886524,7528001.2,9.5993,193815461888,47,60,65,22,53,1,HOLD,0.41,5,False,live,,77,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,MCD,McDonald's Corporation,US,소비재,2026-08-20,269.13,3525079,4554133.95,5.9271,190447566848,28,60,60,50,44,0,AVOID,-0.34,-4,True,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SHOP,Shopify Inc.,US,IT,2026-08-20,147.18,5934058,11408457.9,7.3879,189368254464,56,60,60,35,56,1,HOLD,0.49,6,False,live,,72,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SCHW,The Charles Schwab Corporation,US,금융,2026-08-20,109.79,6640969,6796103.45,1.8033,189863772160,63,60,50,58,64,1,HOLD,0.69,8,False,live,,90,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,STX,Seagate Technology Holdings plc,US,IT,2026-08-20,850.24,3235710,5384100.5,67.0293,193004470272,50,60,63,43,56,0,HOLD,0.3,4,False,live,,68,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,APH,Amphenol Corporation,US,IT,2026-08-20,153.11,5417010,6757465.5,6.2986,188782100480,51,60,63,50,54,0,HOLD,0.34,4,False,live,,48,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,DIS,The Walt Disney Company,US,인터넷,2026-08-20,107.32,7969761,10939173.05,2.3693,185308037120,65,65,60,58,60,0,HOLD,0.44,5,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,UNP,Union Pacific Corporation,US,산업재,2026-08-20,303.97,4107318,2757645.9,5.8125,180581138432,88,60,60,37,64,1,HOLD,0.87,10,False,live,,61,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ADI,"Analog Devices, Inc.",US,반도체,2026-08-20,370.24,3496572,3969283.6,12.7764,180339097600,50,65,53,58,49,0,HOLD,-0.11,-1,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,GILD,"Gilead Sciences, Inc.",US,제약/바이오,2026-08-20,143.44,7167553,6740217.65,4.2671,177859182592,71,65,50,60,59,1,HOLD,0.51,6,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NEE,"NextEra Energy, Inc.",US,유틸리티,2026-08-20,85.03,15235438,11219561.9,1.4471,177339023360,25,60,63,42,47,0,HOLD,-0.22,-3,False,live,,61,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BLK,"BlackRock, Inc.",US,금융,2026-08-20,1139.8199,702181,612744.05,21.9866,185193611264,69,60,60,58,58,0,HOLD,0.43,5,False,live,,40,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,UBS,UBS Group AG,US,금융,2026-08-20,53.2,1470245,1806237.25,0.7714,162884681728,69,60,73,66,67,1,HOLD,0.75,9,False,live,,54,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,T,AT&T Inc.,US,인터넷,2026-08-20,25.15,25228208,47789605.4,0.5214,172337496064,70,65,45,78,67,3,WATCH,0.57,7,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,WELL,Welltower Inc.,US,리츠,2026-08-20,237.4,2683391,3175719.55,4.783,171063803904,69,60,66,38,62,0,HOLD,0.66,8,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BX,Blackstone Inc.,US,금융,2026-08-20,141.35,3138499,4874139.95,5.0511,168955346944,66,60,60,50,65,1,HOLD,0.77,9,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BA,The Boeing Company,US,산업재,2026-08-20,215.1,7849850,5925042.5,6.1586,169884368896,46,60,50,30,42,0,AVOID,-0.27,-3,True,live,,34,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,QCOM,QUALCOMM Incorporated,US,반도체,2026-08-20,160.74,8503585,11311914.25,6.2114,168814608384,47,65,68,66,52,0,HOLD,-0.18,-2,False,live,,24,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,CRM,"Salesforce, Inc.",US,IT,2026-08-20,205.43,11481329,12860306.45,8.0135,168247164928,84,60,42,74,62,2,WATCH,0.67,8,False,live,,49,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,DE,Deere & Company,US,산업재,2026-08-20,620.94,3199572,1138338.6,18.2136,167720419328,69,60,60,58,61,0,HOLD,0.63,8,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,RIO,Rio Tinto Group,US,소재,2026-08-20,102.17,2799782,2513549.1,2.3364,166220726272,84,60,55,55,65,1,HOLD,0.63,8,False,live,,62,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SCCO,Southern Copper Corporation,US,소재,2026-08-20,198.73,1084740,1084357.0,7.9056,167796408320,91,60,51,37,56,1,HOLD,0.6,7,False,live,,32,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,COP,ConocoPhillips,US,에너지,2026-08-20,134.89,9355085,6868569.25,3.586,162048409600,78,60,63,68,67,1,HOLD,0.8,10,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BKNG,Booking Holdings Inc.,US,소비재,2026-08-20,209.87,3852608,6024395.4,7.1043,162623733760,73,60,48,66,66,2,WATCH,0.79,9,False,live,,83,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,WDC,Western Digital Corporation,US,IT,2026-08-20,469.05,5357871,8560578.55,41.0093,169111715840,47,60,45,60,47,0,HOLD,-0.18,-2,False,live,,39,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ETN,Eaton Corporation plc,US,산업재,2026-08-20,415.29,1684235,2348426.75,15.1553,161257111552,47,60,70,45,58,1,HOLD,0.41,5,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,UBER,"Uber Technologies, Inc.",US,IT,2026-08-20,78.55,17548952,20989532.6,2.9274,160443105280,84,60,66,55,73,2,WATCH,0.99,12,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,PFE,Pfizer Inc.,US,제약/바이오,2026-08-20,27.79,29245652,40658422.6,0.6311,158393942016,69,65,64,66,64,0,HOLD,0.62,7,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",US,금융,2026-08-20,28.63,1626931,1855556.55,0.3657,157989076992,73,60,55,60,63,1,HOLD,0.7,8,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TBB,AT&T Inc. 5.35% GLB NTS 66,US,인터넷,2026-08-20,19.45,102000,111755.0,0.1426,,20,65,58,80,42,1,AVOID,-0.55,-7,True,live,,15,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,TJX,"The TJX Companies, Inc.",US,소비재,2026-08-20,140.69,12325928,5913001.4,3.6468,155420868608,20,60,50,37,41,0,AVOID,-0.52,-6,True,live,,62,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,IBKR,"Interactive Brokers Group, Inc.",US,금융,2026-08-20,89.85,3476286,4551679.3,2.6746,153087819776,54,60,85,58,61,1,HOLD,0.48,6,False,live,,40,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BUD,Anheuser-Busch InBev SA/NV,US,소매,2026-08-20,77.92,1544382,1935349.1,1.5729,153434324992,35,60,58,60,57,1,HOLD,0.06,1,False,live,,84,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,DHR,Danaher Corporation,US,제약/바이오,2026-08-20,215.91,5503154,4413862.7,6.4404,151781720064,75,65,60,58,65,1,HOLD,0.77,9,False,live,,63,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,SONY,Sony Group Corporation,US,IT,2026-08-20,23.58,3679228,5627176.4,0.4971,138032742400,51,60,45,58,54,0,HOLD,0.18,2,False,live,,69,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,VRTX,Vertex Pharmaceuticals Incorporated,US,제약/바이오,2026-08-20,540.26,1062324,1353306.2,17.8229,136847859712,85,65,50,58,66,1,HOLD,0.84,10,False,live,,67,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,UL,Unilever PLC,US,소매,2026-08-20,63.4,3540485,4671494.25,0.9082,136516968448,55,60,58,53,53,0,HOLD,0.26,3,False,live,,43,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NEM,Newmont Corporation,US,소재,2026-08-20,127.64,9668256,7422062.8,4.8886,134493282304,66,60,53,76,62,1,HOLD,0.58,7,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,NOW,"ServiceNow, Inc.",US,IT,2026-08-20,129.75,16929529,22376916.45,6.2736,134143598592,78,60,50,35,56,1,HOLD,0.57,7,False,live,,55,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,BMY,Bristol-Myers Squibb Company,US,제약/바이오,2026-08-20,65.47,9487068,12633018.4,1.8439,133736529920,62,65,60,76,67,2,WATCH,0.71,9,False,live,,78,NEUTRAL
2026-08-21T07:32:10.698541+09:00,2026-08-21,ISRG,"Intuitive Surgical, Inc.",US,제약/바이오,2026-08-20,374.48,3968064,3093413.2,11.6443,134167969792,57,65,50,50,56,1,HOLD,0.04,0,False,live,,70,NEUTRAL
