scan_ts_kst,date,ticker,name,market,sector,bar_date,close,volume,avg_vol20,atr14,market_cap,tech,macro,filing,value,total,consensus,signal,ev,target,hitl,source,asset_type,flow,regime,exchange
2026-09-13T07:57:09.451647+09:00,2026-09-13,MU,"Micron Technology, Inc.",US,반도체,2026-09-11,975.26,21694700,26086040.0,44.1493,1101452017664,80,65,65,58,64,1,HOLD,0.57,7,False,live,STOCK,46,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,LLY,Eli Lilly and Company,US,제약/바이오,2026-09-11,1115.7,1837200,2465370.0,27.7771,994487042048,20,65,81,50,47,1,HOLD,-0.13,-2,False,live,STOCK,48,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,JPM,JPMorgan Chase & Co.,US,금융,2026-09-11,356.23,5354600,5562350.0,5.6079,946925731840,54,60,71,60,60,1,HOLD,0.51,6,False,live,STOCK,57,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,WMT,Walmart Inc.,US,소매,2026-09-11,107.15,17058300,27794060.0,1.8986,850100944896,57,60,50,37,46,0,HOLD,-0.17,-2,False,live,STOCK,39,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,AMD,"Advanced Micro Devices, Inc.",US,반도체,2026-09-11,516.13,19001000,18016740.0,19.0393,842569351168,69,65,65,43,58,0,HOLD,0.47,6,False,live,STOCK,59,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,V,Visa Inc.,US,금융,2026-09-11,370.45,3492700,6259435.0,5.6671,691647676416,47,60,60,50,52,0,HOLD,0.3,4,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,XOM,Exxon Mobil Corporation,US,에너지,2026-09-11,165.99,11362400,13867935.0,3.4043,682536271872,62,60,40,58,55,0,HOLD,0.3,4,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ASML,ASML Holding N.V.,US,반도체,2026-09-11,1698.3,881200,1117120.0,45.9707,652317032448,28,65,70,42,41,1,AVOID,-0.38,-5,True,live,STOCK,30,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,JNJ,Johnson & Johnson,US,제약/바이오,2026-09-11,265.58,4701200,6254835.0,5.251,640020840448,47,65,56,53,53,0,HOLD,0.25,3,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,INTC,Intel Corp.,US,반도체,2026-09-11,102.94,86840900,91699110.0,4.5807,544151666688,62,65,88,42,56,1,HOLD,0.26,3,False,live,STOCK,38,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,MA,Mastercard Incorporated,US,금융,2026-09-11,569.19,2049300,2658705.0,8.8193,498616074240,47,60,53,50,51,0,HOLD,0.22,3,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ABBV,AbbVie Inc.,US,제약/바이오,2026-09-11,257.12,4308700,4338845.0,5.385,454361186304,47,65,81,51,59,1,HOLD,0.6,7,False,live,STOCK,68,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,BAC,Bank of America Corporation,US,금융,2026-09-11,62.69,28873700,30137830.0,1.083,438375383040,69,60,81,68,68,1,HOLD,0.85,10,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,CSCO,"Cisco Systems, Inc.",US,IT,2026-09-11,112.13,14156800,15343480.0,2.085,442082263040,65,60,65,50,53,0,HOLD,0.13,2,False,live,STOCK,29,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,ORCL,Oracle Corporation,US,IT,2026-09-11,150.28,79522900,26681025.0,7.4914,432877174784,63,60,50,50,49,0,HOLD,-0.19,-2,False,live,STOCK,25,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,CVX,Chevron Corporation,US,에너지,2026-09-11,214.06,6570300,7757575.0,4.1214,419900817408,91,60,32,74,69,2,WATCH,0.79,9,False,live,STOCK,67,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,COST,Costco Wholesale Corporation,US,소매,2026-09-11,904.77,1772000,1875135.0,14.6121,401246322688,28,60,52,29,32,0,AVOID,-0.67,-8,True,live,STOCK,20,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,PLTR,Palantir Technologies Inc.,US,IT,2026-09-11,167.23,15383200,28623505.0,7.635,401863442432,54,60,42,35,47,0,HOLD,0.2,2,False,live,STOCK,61,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,KO,The Coca-Cola Company,US,소매,2026-09-11,88.29,9988700,14468745.0,1.2321,379872051200,44,60,50,37,45,0,HOLD,-0.0,0,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,CAT,Caterpillar Inc.,US,산업재,2026-09-11,818.57,1824600,2346830.0,20.4907,376276058112,65,60,55,50,53,0,HOLD,0.05,1,False,live,STOCK,38,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,DELL,Dell Technologies Inc.,US,IT,2026-09-11,567.29,14385700,8827255.0,32.9236,360690188288,82,60,55,66,71,2,WATCH,0.97,12,False,live,STOCK,80,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,LRCX,Lam Research Corporation,US,반도체,2026-09-11,298.22,9364200,7608900.0,12.4564,373168930816,18,65,73,42,42,1,AVOID,-0.46,-6,True,live,STOCK,46,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,AMAT,"Applied Materials, Inc.",US,반도체,2026-09-11,456.49,4313100,6687965.0,15.4193,362269278208,37,65,65,58,50,0,HOLD,-0.27,-3,False,live,STOCK,40,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,HSBC,HSBC Holdings plc,US,금융,2026-09-11,105.3,955500,1077980.0,1.3914,360627863552,62,60,55,68,61,0,HOLD,0.51,6,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,MRK,"Merck & Co., Inc.",US,제약/바이오,2026-09-11,143.93,8678200,11082420.0,3.53,355100000256,48,65,50,35,51,1,HOLD,0.33,4,False,live,STOCK,80,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,PG,The Procter & Gamble Company,US,소매,2026-09-11,145.27,11526600,9364360.0,2.1914,337670406144,43,60,50,45,52,1,HOLD,0.04,0,False,live,STOCK,76,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,UNH,UnitedHealth Group Incorporated,US,제약/바이오,2026-09-11,379.09,7478400,4721410.0,10.1814,340269203456,31,65,83,66,51,1,HOLD,-0.12,-1,False,live,STOCK,26,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,MS,Morgan Stanley,US,금융,2026-09-11,214.38,3928400,3836915.0,4.3879,336698015744,28,60,60,60,50,0,HOLD,-0.1,-1,False,live,STOCK,59,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,GE,GE Aerospace,US,산업재,2026-09-11,323.66,2528100,3691560.0,7.8286,335817474048,28,60,60,37,42,0,AVOID,-0.26,-3,True,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,NFLX,"Netflix, Inc.",US,인터넷,2026-09-11,77.4,22207800,27139020.0,2.0993,322288943104,43,65,42,50,47,0,HOLD,-0.22,-3,False,live,STOCK,52,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,HD,"The Home Depot, Inc.",US,소비재,2026-09-11,308.74,3488800,3902730.0,5.7977,308026671104,20,60,53,42,33,0,AVOID,-0.7,-8,True,live,STOCK,20,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,GS,"The Goldman Sachs Group, Inc.",US,금융,2026-09-11,1029.1801,1163000,1771150.0,22.1145,299667783680,65,60,60,60,58,0,HOLD,0.25,3,False,live,STOCK,41,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,PM,Philip Morris International Inc.,US,소매,2026-09-11,191.06,5320900,4364820.0,4.6336,297788669952,58,60,58,58,57,0,HOLD,0.31,4,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,RY,Royal Bank of Canada,US,금융,2026-09-11,205.9,823200,1204100.0,3.4314,285054107648,28,60,60,60,49,0,HOLD,-0.08,-1,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ARM,Arm Holdings plc American Depositary Sha,US,반도체,2026-09-11,264.79,4265800,3735710.0,13.0236,282795343872,62,65,70,35,51,1,HOLD,0.04,0,False,live,STOCK,38,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,WFC,Wells Fargo & Company,US,금융,2026-09-11,90.29,12927800,12481560.0,1.7836,273036886016,76,60,60,60,67,1,HOLD,0.75,9,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,SHEL,Shell plc,US,에너지,2026-09-11,96.77,4906624,6303235.9,1.3787,276704821248,88,60,55,78,74,2,WATCH,0.99,12,False,live,STOCK,67,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,PANW,"Palo Alto Networks, Inc.",US,IT,2026-09-11,330.65,4679100,6059610.0,19.3536,270471692288,47,60,57,35,43,0,AVOID,0.07,1,True,live,STOCK,34,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,MUFG,"Mitsubishi UFJ Financial Group, Inc.",US,금융,2026-09-11,23.89,3409700,2779670.0,0.4386,268900220928,81,60,58,60,65,1,HOLD,0.78,9,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,RTX,RTX Corporation,US,산업재,2026-09-11,197.68,3677200,4009435.0,3.6907,266424811520,39,60,45,58,49,0,HOLD,-0.04,0,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,BABA,Alibaba Group Holding Limited,US,소비재,2026-09-11,109.3,5923900,12464815.0,2.714,271678668800,35,60,55,58,53,0,HOLD,-0.04,0,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,NVS,Novartis AG,US,제약/바이오,2026-09-11,137.16,2353100,2333310.0,4.6121,260702060544,20,65,55,58,40,0,AVOID,-0.63,-8,True,live,STOCK,29,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,GEV,GE Vernova Inc.,US,산업재,2026-09-11,957.27,1176700,1992595.0,35.3822,254953160704,50,60,60,50,51,0,HOLD,0.1,1,False,live,STOCK,46,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ANET,"Arista Networks, Inc.",US,IT,2026-09-11,199.59,4638000,5019655.0,7.0359,251727839232,73,60,60,35,56,1,HOLD,0.63,8,False,live,STOCK,58,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,AZN,AstraZeneca PLC,US,제약/바이오,2026-09-11,160.17,2227300,3254305.0,3.3943,248405393408,25,65,73,58,49,1,HOLD,-0.23,-3,False,live,STOCK,49,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,TXN,Texas Instruments Incorporated,US,반도체,2026-09-11,268.7,5255900,5426590.0,7.4179,245389656064,65,65,75,50,57,1,HOLD,0.25,3,False,live,STOCK,38,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,SNDK,Sandisk Corporation,US,IT,2026-09-11,1633.35,9340000,12508985.0,101.3813,239153479680,70,60,55,50,58,1,HOLD,0.17,2,False,live,STOCK,55,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,SAP,SAP SE,US,IT,2026-09-11,206.36,1720200,2353935.0,5.8714,238181597184,51,60,58,42,52,0,HOLD,0.35,4,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,C,Citigroup Inc.,US,금융,2026-09-11,138.82,7394600,8236985.0,2.7536,232861794304,72,60,70,76,73,4,BUY,0.77,9,False,live,STOCK,73,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,KLAC,KLA Corporation,US,반도체,2026-09-11,180.64,7490600,9065845.0,7.0679,236014616576,40,65,73,42,47,1,HOLD,-0.21,-3,False,live,STOCK,38,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,TM,Toyota Motor Corporation,US,소비재,2026-09-11,198.2,392300,340780.0,3.4829,234705158144,55,60,50,54,54,0,HOLD,0.29,3,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,IBM,International Business Machines Corporat,US,IT,2026-09-11,243.29,4914700,4806425.0,6.3464,229211865088,69,60,81,58,63,1,HOLD,0.44,5,False,live,STOCK,44,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,TMO,Thermo Fisher Scientific Inc.,US,제약/바이오,2026-09-11,609.82,1787000,1676205.0,15.3293,225479294976,48,65,53,58,59,1,HOLD,0.47,6,False,live,STOCK,84,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,BHP,BHP Group Limited,US,소재,2026-09-11,87.15,1915900,2692245.0,2.3204,221489709056,35,60,55,45,47,0,HOLD,-0.12,-1,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,SAN,"Banco Santander, S.A.",US,금융,2026-09-11,14.96,6576600,17473655.0,0.2364,217135497216,69,60,55,76,60,1,HOLD,0.46,6,False,live,STOCK,28,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,AXP,American Express Company,US,금융,2026-09-11,324.69,1929300,2361375.0,5.2064,219266351104,25,60,81,50,45,1,HOLD,-0.15,-2,False,live,STOCK,32,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,LIN,Linde plc,US,소재,2026-09-11,466.22,1631000,1931820.0,7.1793,214918168576,28,60,60,58,44,0,AVOID,-0.44,-5,True,live,STOCK,33,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,VZ,Verizon Communications Inc.,US,인터넷,2026-09-11,50.61,16456300,17414375.0,0.8464,210273173504,69,65,50,84,68,1,HOLD,0.53,6,False,live,STOCK,58,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,CRWD,"CrowdStrike Holdings, Inc.",US,IT,2026-09-11,206.74,6639000,10383730.0,13.3685,211688292352,58,60,65,30,46,0,HOLD,0.29,3,False,live,STOCK,34,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,APH,Amphenol Corporation,US,IT,2026-09-11,83.92,11035200,11450035.0,2.4443,206943928320,91,60,66,50,65,1,HOLD,0.85,10,False,live,STOCK,48,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,MRVL,"Marvell Technology, Inc.",US,반도체,2026-09-11,236.1,17273100,24172525.0,13.2429,212184170496,70,65,66,35,58,1,HOLD,0.31,4,False,live,STOCK,67,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,TTE,TotalEnergies SE,US,에너지,2026-09-11,91.89,1214400,1600305.0,1.6171,203062378496,84,60,55,94,75,2,WATCH,0.78,9,False,live,STOCK,55,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,TD,The Toronto-Dominion Bank,US,금융,2026-09-11,120.97,1956900,1938760.0,2.0943,198210682880,50,60,60,60,59,0,HOLD,0.32,4,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,AMGN,Amgen Inc.,US,제약/바이오,2026-09-11,377.35,2272400,2567990.0,10.9964,204007489536,39,65,45,50,48,0,HOLD,-0.02,0,False,live,STOCK,63,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,CRM,"Salesforce, Inc.",US,IT,2026-09-11,247.72,9738300,16486390.0,11.9314,203873566720,56,60,55,74,64,2,WATCH,0.57,7,False,live,STOCK,72,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,TMUS,"T-Mobile US, Inc.",US,인터넷,2026-09-11,182.33,3675000,3993125.0,4.2972,195580215296,51,65,60,74,56,1,HOLD,0.04,0,False,live,STOCK,32,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,NVO,Novo Nordisk A/S,US,제약/바이오,2026-09-11,43.07,11005100,10778270.0,1.255,190323097600,28,65,68,73,56,1,HOLD,0.04,0,False,live,STOCK,62,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,QCOM,QUALCOMM Incorporated,US,반도체,2026-09-11,181.97,11546600,10948215.0,6.6633,194354970624,54,65,68,66,60,0,HOLD,0.13,2,False,live,STOCK,52,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,SCHW,The Charles Schwab Corporation,US,금융,2026-09-11,107.25,4755700,7506890.0,2.2607,185471254528,47,60,50,66,56,0,HOLD,0.29,3,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,PEP,"PepsiCo, Inc.",US,소매,2026-09-11,136.32,8767100,7081170.0,1.9743,186213122048,35,60,60,52,45,0,HOLD,-0.28,-3,False,live,STOCK,33,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,STX,Seagate Technology Holdings plc,US,IT,2026-09-11,830.17,3843400,3583270.0,45.08,188774842368,65,60,60,50,60,0,HOLD,0.3,4,False,live,STOCK,68,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,DIS,The Walt Disney Company,US,인터넷,2026-09-11,106.55,7255200,7593735.0,2.2293,183978491904,47,65,60,58,57,0,HOLD,0.32,4,False,live,STOCK,69,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ADI,"Analog Devices, Inc.",US,반도체,2026-09-11,378.78,2886000,3627770.0,9.7706,183543709696,72,65,53,58,59,1,HOLD,0.23,3,False,live,STOCK,47,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,DE,Deere & Company,US,산업재,2026-09-11,675.74,1322300,1422445.0,17.5793,182196666368,91,60,50,58,68,1,HOLD,0.91,11,False,live,STOCK,66,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,MCD,McDonald's Corporation,US,소비재,2026-09-11,252.53,4096800,4233805.0,3.7694,178700713984,20,60,55,50,37,0,AVOID,-0.68,-8,True,live,STOCK,26,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,UBS,UBS Group AG,US,금융,2026-09-11,54.58,1494500,1614095.0,0.9004,167109885952,69,60,73,66,67,1,HOLD,0.79,9,False,live,STOCK,61,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,T,AT&T Inc.,US,인터넷,2026-09-11,26.06,43220300,32282215.0,0.5279,178573164544,62,65,45,78,64,1,HOLD,0.47,6,False,live,STOCK,64,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,GILD,"Gilead Sciences, Inc.",US,제약/바이오,2026-09-11,143.72,4202400,5268995.0,3.2371,178206359552,47,65,50,60,58,1,HOLD,0.39,5,False,live,STOCK,78,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,ABT,Abbott Laboratories,US,제약/바이오,2026-09-11,101.95,8397400,7951415.0,2.7371,177577836544,39,65,53,58,52,0,HOLD,0.18,2,False,live,STOCK,60,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,NEE,"NextEra Energy, Inc.",US,유틸리티,2026-09-11,82.31,9882600,10686230.0,1.1948,171666178048,50,60,63,42,48,0,HOLD,-0.02,0,False,live,STOCK,39,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,WELL,Welltower Inc.,US,리츠,2026-09-11,235.62,2106500,2464840.0,4.7871,169781182464,47,60,75,38,53,1,HOLD,0.41,5,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,UNP,Union Pacific Corporation,US,산업재,2026-09-11,284.4,1595100,2334900.0,5.572,168955068416,35,60,60,42,45,0,HOLD,-0.08,-1,False,live,STOCK,48,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,BLK,"BlackRock, Inc.",US,금융,2026-09-11,1079.65,479800,555545.0,22.117,175417425920,47,60,60,66,51,0,HOLD,0.01,0,False,live,STOCK,25,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,COP,ConocoPhillips,US,에너지,2026-09-11,137.35,5524200,6338345.0,2.91,165003706368,69,60,42,58,63,1,HOLD,0.64,8,False,live,STOCK,83,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,SHOP,Shopify Inc.,US,IT,2026-09-11,128.79,10779500,7640510.0,6.2349,165706874880,47,60,60,35,47,0,HOLD,0.24,3,False,live,STOCK,54,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,BA,The Boeing Company,US,산업재,2026-09-11,210.45,4137700,5135485.0,4.1871,166211829760,28,60,63,35,37,0,AVOID,-0.44,-5,True,live,STOCK,26,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,ETN,Eaton Corporation plc,US,산업재,2026-09-11,425.37,1630700,1739890.0,12.8693,165171167232,84,60,60,42,61,1,HOLD,0.7,8,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",US,금융,2026-09-11,29.55,979200,1243845.0,0.4093,163065921536,70,60,55,60,63,1,HOLD,0.67,8,False,live,STOCK,64,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,RIO,Rio Tinto Group,US,소재,2026-09-11,99.96,1410000,2100360.0,2.0721,162570878976,40,60,55,55,52,0,HOLD,-0.02,0,False,live,STOCK,63,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,SCCO,Southern Copper Corporation,US,소재,2026-09-11,193.49,774300,1193335.0,8.9586,163372056576,40,60,48,37,42,0,AVOID,-0.17,-2,True,live,STOCK,48,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,TBB,AT&T Inc. 5.35% GLB NTS 66,US,인터넷,2026-09-11,19.51,101400,112900.0,0.1819,,65,65,58,80,62,1,HOLD,0.25,3,False,live,STOCK,36,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,PFE,Pfizer Inc.,US,제약/바이오,2026-09-11,27.72,25537800,32797060.0,0.5436,157994942464,47,65,64,66,62,1,HOLD,0.45,5,False,live,STOCK,77,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,IBKR,"Interactive Brokers Group, Inc.",US,금융,2026-09-11,91.37,3080400,3676145.0,3.0939,155677638656,43,60,85,58,57,1,HOLD,0.3,4,False,live,STOCK,49,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,BX,Blackstone Inc.,US,금융,2026-09-11,128.51,3402900,3270215.0,3.9271,153607716864,39,60,72,50,52,1,HOLD,0.18,2,False,live,STOCK,54,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,WDC,Western Digital Corporation,US,IT,2026-09-11,447.18,5122100,6088675.0,25.1407,161226686464,40,60,48,60,48,0,HOLD,-0.37,-4,False,live,STOCK,44,NEUTRAL,NASDAQ
2026-09-13T07:57:09.451647+09:00,2026-09-13,BUD,Anheuser-Busch InBev SA/NV,US,소매,2026-09-11,78.23,1617200,2411790.0,1.2721,154044956672,28,60,58,60,53,1,HOLD,-0.08,-1,False,live,STOCK,76,NEUTRAL,NYSE
2026-09-13T07:57:09.451647+09:00,2026-09-13,UBER,"Uber Technologies, Inc.",US,IT,2026-09-11,71.67,25250000,16972425.0,2.5124,146390286336,43,60,78,55,55,1,HOLD,0.25,3,False,live,STOCK,48,NEUTRAL,NYSE
